Record Length,2.500000e+03,,  -0.000050000000,   6.99600,
Sample Interval,4.000000e-08,,  -0.000049960000,   6.99600,
Trigger Point,1.250000000000e+03,,  -0.000049920000,   6.99800,
,,,  -0.000049880000,   6.99800,
,,,  -0.000049840000,   6.99800,
,,,  -0.000049800000,   6.99600,
Source,CH1,,  -0.000049760000,   6.99800,
Vertical Units,V,,  -0.000049720000,   6.99600,
Vertical Scale,5.000000e-02,,  -0.000049680000,   6.99600,
Vertical Offset,-7.000000e+00,,  -0.000049640000,   6.99600,
Horizontal Units,s,,  -0.000049600000,   6.99600,
Horizontal Scale,1.000000e-05,,  -0.000049560000,   6.99600,
Pt Fmt,Y,,  -0.000049520000,   6.99600,
Yzero,0.000000e+00,,  -0.000049480000,   6.99600,
Probe Atten,1.000000e+01,,  -0.000049440000,   6.99800,
Model Number,TBS1052B,,  -0.000049400000,   6.99600,
Serial Number,C031782,,  -0.000049360000,   6.99600,
Firmware Version,FV:v4.06,,  -0.000049320000,   6.99600,
,,,-00.000049280000,   6.99600,
,,,-00.000049240000,   6.99600,
,,,-00.000049200000,   6.99600,
,,,-00.000049160000,   6.99600,
,,,-00.000049120000,   6.99600,
,,,-00.000049080000,   6.99600,
,,,-00.000049040000,   6.99600,
,,,-00.000049000000,   6.99600,
,,,-00.000048960000,   6.99600,
,,,-00.000048920000,   6.99600,
,,,-00.000048880000,   6.99600,
,,,-00.000048840000,   6.99600,
,,,-00.000048800000,   6.99600,
,,,-00.000048760000,   6.99600,
,,,-00.000048720000,   6.99600,
,,,-00.000048680000,   6.99600,
,,,-00.000048640000,   6.99600,
,,,-00.000048600000,   6.99600,
,,,-00.000048560000,   6.99600,
,,,-00.000048520000,   6.99600,
,,,-00.000048480000,   6.99600,
,,,-00.000048440000,   6.99600,
,,,-00.000048400000,   6.99600,
,,,-00.000048360000,   6.99600,
,,,-00.000048320000,   6.99600,
,,,-00.000048280000,   6.99600,
,,,-00.000048240000,   6.99600,
,,,-00.000048200000,   6.99600,
,,,-00.000048160000,   6.99400,
,,,-00.000048120000,   6.99600,
,,,-00.000048080000,   6.99600,
,,,-00.000048040000,   6.99600,
,,,-00.000048000000,   6.99600,
,,,-00.000047960000,   6.99600,
,,,-00.000047920000,   6.99600,
,,,-00.000047880000,   6.99600,
,,,-00.000047840000,   6.99600,
,,,-00.000047800000,   6.99600,
,,,-00.000047760000,   6.99600,
,,,-00.000047720000,   6.99600,
,,,-00.000047680000,   6.99600,
,,,-00.000047640000,   6.99600,
,,,-00.000047600000,   6.99600,
,,,-00.000047560000,   6.99600,
,,,-00.000047520000,   6.99600,
,,,-00.000047480000,   6.99600,
,,,-00.000047440000,   6.99600,
,,,-00.000047400000,   6.99600,
,,,-00.000047360000,   6.99600,
,,,-00.000047320000,   6.99600,
,,,-00.000047280000,   6.99600,
,,,-00.000047240000,   6.99600,
,,,-00.000047200000,   6.99600,
,,,-00.000047160000,   6.99600,
,,,-00.000047120000,   6.99600,
,,,-00.000047080000,   6.99600,
,,,-00.000047040000,   6.99600,
,,,-00.000047000000,   6.99600,
,,,-00.000046960000,   6.99600,
,,,-00.000046920000,   6.99600,
,,,-00.000046880000,   6.99600,
,,,-00.000046840000,   6.99600,
,,,-00.000046800000,   6.99600,
,,,-00.000046760000,   6.99600,
,,,-00.000046720000,   6.99600,
,,,-00.000046680000,   6.99600,
,,,-00.000046640000,   6.99600,
,,,-00.000046600000,   6.99600,
,,,-00.000046560000,   6.99600,
,,,-00.000046520000,   6.99600,
,,,-00.000046480000,   6.99600,
,,,-00.000046440000,   6.99600,
,,,-00.000046400000,   6.99600,
,,,-00.000046360000,   6.99400,
